/BIC/S2REPPER,/BIC/S2COMPANY,/BIC/S2QRT2,/BIC/S2COLUMN,/BIC/S2ROW,FISCVARNT,RECORDMODE,/BIC/S2FIGURE,Column1
21953,2022006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,194308706
21954,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,ER0811          ,K4, ,5703767.262
21955,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,ER0812          ,K4, ,5703767.262
21956,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,72774089.72
21957,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0080         ,K4, ,25977066.64
21958,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0100         ,K4, ,1087736.142
21959,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0120         ,K4, ,938233.86
21960,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0130         ,K4, ,125673538.4
21961,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0140         ,K4, ,672862.98
21962,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0060           ,K4, ,23401678.83
21963,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0070           ,K4, ,1178985845
21964,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0080           ,K4, ,20540223.64
21965,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0090           ,K4, ,72774089.72
21966,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0100           ,K4, ,5040981.9
21967,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0110           ,K4, ,0
21968,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0120           ,K4, ,5040981.9
21969,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0130           ,K4, ,1049793743
21970,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0140           ,K4, ,937321523.2
21971,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0150           ,K4, ,112472220
21972,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0180           ,K4, ,24133448.22
21973,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0200           ,K4, ,6703358.448
21974,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0230           ,K4, ,18128384.98
21975,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0260           ,K4, ,18128384.98
21976,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0270           ,K4, ,295588607.1
21977,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0280           ,K4, ,243035178.7
21978,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0290           ,K4, ,238691604
21979,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0300           ,K4, ,4343574.756
21980,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0310           ,K4, ,52553428.31
21981,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0330           ,K4, ,52553428.31
21982,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0360           ,K4, ,25977066.64
21983,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0370           ,K4, ,1087736.142
21984,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0380           ,K4, ,7373054.658
21985,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0410           ,K4, ,4412163.174
21986,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0420           ,K4, ,720258.714
21987,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0500           ,K4, ,1555674795
21988,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0510           ,K4, ,724323133
21989,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0520           ,K4, ,707055702.9
21990,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0540           ,K4, ,678993676
21991,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0550           ,K4, ,28062026.91
21992,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0560           ,K4, ,17267430.11
21993,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0580           ,K4, ,14312253.33
21994,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0590           ,K4, ,2955176.778
21995,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0600           ,K4, ,106045816.6
21996,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0650           ,K4, ,106045816.6
21997,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0670           ,K4, ,103876628.8
21998,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0680           ,K4, ,2169187.806
21999,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0750           ,K4, ,1101500.916
22000,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0760           ,K4, ,628627.794
22001,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0770           ,K4, ,126611772.3
22002,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0780           ,K4, ,50090794.42
22003,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0810           ,K4, ,5703767.262
22004,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0820           ,K4, ,672862.98
22005,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0840           ,K4, ,69853754.81
22006,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0850           ,K4, ,14543365.25
22007,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0870           ,K4, ,14543365.25
22008,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0880           ,K4, ,29532652.65
22009,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R0900           ,K4, ,1129108048
22010,2120006,DUMMY2 ,S.02.01.02      ,C0010           ,R1000           ,K4, ,426566747.4
22011,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,ER0811          ,K4, ,0
22012,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,ER0813          ,K4, ,0
22013,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,GAR0030         ,K4, ,0
22014,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,GAR0040         ,K4, ,16403403.15
22015,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,GAR0050         ,K4, ,286070515.4
22016,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0010           ,K4, ,1112572.482
22017,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0020           ,K4, ,94646111.74
22018,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0030           ,K4, ,11868952.79
22019,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0040           ,K4, ,8367852.444
22020,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0060           ,K4, ,15048730.81
22021,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0070           ,K4, ,1092074550
22022,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0080           ,K4, ,20256749.5
22023,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0090           ,K4, ,16403403.15
22024,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0100           ,K4, ,5040981.9
22025,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0120           ,K4, ,5040981.9
22026,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0130           ,K4, ,1019536609
22027,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0140           ,K4, ,907282788.6
22028,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0150           ,K4, ,112253820
22029,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0180           ,K4, ,24133448.22
22030,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0200           ,K4, ,6703358.448
22031,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0230           ,K4, ,17622133.57
22032,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0260           ,K4, ,17622133.57
22033,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0270           ,K4, ,402315434.1
22034,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0280           ,K4, ,305655029.4
22035,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0310           ,K4, ,96660404.63
22036,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0330           ,K4, ,96660404.63
22037,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0360           ,K4, ,191715356.2
22038,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0370           ,K4, ,6907323.018
22039,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0380           ,K4, ,8172704.25
22040,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0410           ,K4, ,4412163.174
22041,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0420           ,K4, ,2143328.976
22042,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0500           ,K4, ,1856407213
22043,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0510           ,K4, ,941277439.4
22044,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0600           ,K4, ,202044782.5
22045,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0650           ,K4, ,202044782.5
22046,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0750           ,K4, ,1101500.916
22047,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0760           ,K4, ,628627.794
22048,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0770           ,K4, ,183634883.4
22049,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0780           ,K4, ,25241766.8
22050,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0810           ,K4, ,0
22051,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0820           ,K4, ,51776325.01
22052,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0830           ,K4, ,17129569.02
22053,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0840           ,K4, ,71178389.57
22054,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0850           ,K4, ,13736671.67
22055,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0880           ,K4, ,62586741.85
22056,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0900           ,K4, ,1570336698
22057,2120006,DUMMY2 ,S.02.01.02      ,GAC0010         ,R1000           ,K4, ,286070515.4
22058,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,ER0811          ,K4, ,-5703767.262
22059,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,ER0812          ,K4, ,-5703767.262
22060,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,ER0813          ,K4, ,0
22061,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,GAR0030         ,K4, ,0
22062,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,GAR0040         ,K4, ,56370686.57
22063,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0010           ,K4, ,-1112572.482
22064,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0020           ,K4, ,-94646111.74
22065,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0030           ,K4, ,-11868952.79
22066,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0040           ,K4, ,-8367852.444
22067,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0060           ,K4, ,8352948.024
22068,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0070           ,K4, ,86911295.26
22069,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0080           ,K4, ,283474.146
22070,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0090           ,K4, ,56370686.57
22071,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0100           ,K4, ,0
22072,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0130           ,K4, ,30257134.54
22073,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0180           ,K4, ,0
22074,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0200           ,K4, ,0
22075,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0230           ,K4, ,506251.404
22076,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0270           ,K4, ,-106726827
22077,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0280           ,K4, ,-62619850.68
22078,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0290           ,K4, ,238691604
22079,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0300           ,K4, ,4343574.756
22080,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0310           ,K4, ,-44106976.32
22081,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0330           ,K4, ,-44106976.32
22082,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0360           ,K4, ,-165738289.5
22083,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0370           ,K4, ,-5819586.876
22084,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0380           ,K4, ,-799649.592
22085,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0410           ,K4, ,0
22086,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0420           ,K4, ,-1423070.262
22087,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0500           ,K4, ,-300732418
22088,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0510           ,K4, ,216954306.4
22089,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0520           ,K4, ,-707055702.9
22090,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0560           ,K4, ,-17267430.11
22091,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0600           ,K4, ,95998965.95
22092,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0650           ,K4, ,95998965.95
22093,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0750           ,K4, ,0
22094,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0760           ,K4, ,0
22095,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0770           ,K4, ,57023111.16
22096,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0780           ,K4, ,-24849027.62
22097,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0810           ,K4, ,-5703767.262
22098,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0820           ,K4, ,51103462.03
22099,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0830           ,K4, ,17129569.02
22100,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0840           ,K4, ,1324634.754
22101,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0850           ,K4, ,-806693.58
22102,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0880           ,K4, ,33054089.2
22103,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R0900           ,K4, ,441228650
22104,2120006,DUMMY2 ,S.02.01.02      ,GAC0020         ,R1000           ,K4, ,140496232
22105,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,ER0811          ,K4, ,5126015.178
22106,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,ER0812          ,K4, ,5126015.178
22107,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0040         ,K4, ,78664026.77
22108,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0080         ,K4, ,21490650.57
22109,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0100         ,K4, ,1408992.54
22110,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0120         ,K4, ,938233.86
22111,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0130         ,K4, ,127824775.3
22112,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0140         ,K4, ,472582.668
22113,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,GAR0160         ,K4, ,52873.368
22114,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0060           ,K4, ,22854690.63
22115,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0070           ,K4, ,1207512820
22116,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0080           ,K4, ,20878396.02
22117,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0090           ,K4, ,78664026.77
22118,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0100           ,K4, ,5013730.5
22119,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0110           ,K4, ,5013730.5
22120,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0130           ,K4, ,1042446514
22121,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0140           ,K4, ,943836697.4
22122,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0150           ,K4, ,98609816.13
22123,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0180           ,K4, ,60510153.19
22124,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0230           ,K4, ,18085739.84
22125,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0260           ,K4, ,18085739.84
22126,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0270           ,K4, ,276411957.5
22127,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0280           ,K4, ,222955386.5
22128,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0290           ,K4, ,218874779
22129,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0300           ,K4, ,4080607.446
22130,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0310           ,K4, ,53456571
22131,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0330           ,K4, ,53456571
22132,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0360           ,K4, ,21490650.57
22133,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0370           ,K4, ,1408992.54
22134,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0380           ,K4, ,8484887.25
22135,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0410           ,K4, ,24745187.19
22136,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0420           ,K4, ,28696608.12
22137,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0500           ,K4, ,1609691534
22138,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0510           ,K4, ,695006211.5
22139,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0520           ,K4, ,688714277.8
22140,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0540           ,K4, ,660652250.9
22141,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0550           ,K4, ,28062026.91
22142,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0560           ,K4, ,6291933.726
22143,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0580           ,K4, ,3336756.948
22144,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0590           ,K4, ,2955176.778
22145,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0600           ,K4, ,105701106.2
22146,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0650           ,K4, ,105701106.2
22147,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0670           ,K4, ,103531918.4
22148,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0680           ,K4, ,2169187.806
22149,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0750           ,K4, ,1198700.616
22150,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0760           ,K4, ,628627.794
22151,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0770           ,K4, ,128763009.2
22152,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0780           ,K4, ,58087493.38
22153,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0810           ,K4, ,5126015.178
22154,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0820           ,K4, ,472582.668
22155,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0830           ,K4, ,52873.368
22156,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0840           ,K4, ,80557146.5
22157,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0850           ,K4, ,14136765.6
22158,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0870           ,K4, ,14136765.6
22159,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0880           ,K4, ,52718913.67
22160,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R0900           ,K4, ,1142449446
22161,2120009,DUMMY2 ,S.02.01.02      ,C0010           ,R1000           ,K4, ,467242088
22162,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,GAR0040         ,K4, ,17453403.15
22163,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,GAR0050         ,K4, ,293068986.8
22164,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0020           ,K4, ,99450552.34
22165,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0030           ,K4, ,15301774.4
22166,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0040           ,K4, ,6258854.64
22167,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0060           ,K4, ,15158505.54
22168,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0070           ,K4, ,1116060792
22169,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0080           ,K4, ,20533770.59
22170,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0090           ,K4, ,17453403.15
22171,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0100           ,K4, ,5013730.5
22172,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0110           ,K4, ,5013730.5
22173,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0130           ,K4, ,1012549734
22174,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0140           ,K4, ,914201218.2
22175,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0150           ,K4, ,98348516.13
22176,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0180           ,K4, ,60510153.19
22177,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0230           ,K4, ,17476215.98
22178,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0260           ,K4, ,17476215.98
22179,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0270           ,K4, ,412171065.9
22180,2120009,DUMMY2 ,S.02.01.02      ,GAC0010         ,R0280           ,K4, ,303218975.5
